class,method,kind_exp,name_exp,kind_gen,name_gen,expected,generated,relation,reason
ArraysMDE,noDuplicates(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == !receiverObjectID.contains(args[0]);,AssertionRelation.UNEXPECTED,
ArraysMDE,noDuplicates(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,noDuplicates(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == !receiverObjectID.contains(args[0]);,AssertionRelation.UNEXPECTED,
ArraysMDE,noDuplicates(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,noDuplicates(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == !receiverObjectID.noDuplicates(args[0]);,AssertionRelation.UNEXPECTED,
ArraysMDE,noDuplicates(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,noDuplicates(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == !receiverObjectID.noDuplicates(args[0]);,AssertionRelation.UNEXPECTED,
ArraysMDE,noDuplicates(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,noDuplicates(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == !receiverObjectID.contains(args[0]);,AssertionRelation.UNEXPECTED,
ArraysMDE,noDuplicates(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,noDuplicates(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == !receiverObjectID.contains(args[0]);,AssertionRelation.UNEXPECTED,
ArraysMDE,noDuplicates(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,noDuplicates(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == !Arrays.stream(args[0]).anyMatch(arg -> Arrays.stream((double[]) args[0]).boxed().collect(Collectors.toList()).contains(arg));,AssertionRelation.UNEXPECTED,
ArraysMDE,noDuplicates(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,noDuplicates(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == !receiverObjectID.contains(args[0]);,AssertionRelation.UNEXPECTED,
ArraysMDE,noDuplicates(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,noDuplicates(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == !receiverObjectID.contains(args[0]);,AssertionRelation.UNEXPECTED,
ArraysMDE,noDuplicates(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,noDuplicates(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == !Arrays.stream(args[0]).distinct().count() == args[0].length;,AssertionRelation.UNEXPECTED,
ArraysMDE,noDuplicates(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,noDuplicates(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == !((List<?>)args[0]).contains(null);,AssertionRelation.UNEXPECTED,
ArraysMDE,fn_is_permutation(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,fn_is_permutation(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == receiverObjectID.noDuplicates(args[0]);,AssertionRelation.UNEXPECTED,
ArraysMDE,fn_is_total(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,fn_is_total(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert !methodResultID || Arrays.stream(args[0]).noneMatch(x -> x == -1);,AssertionRelation.UNEXPECTED,
ArraysMDE,fn_identity(length),ConditionKind.PARAM,length,ConditionKind.PARAM,length,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,fn_identity(length),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID.length == args[0];,AssertionRelation.UNEXPECTED,
ArraysMDE,fn_inverse_permutation(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,fn_inverse_permutation(a),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == args[0].inverse();,AssertionRelation.UNEXPECTED,
ArraysMDE,fn_inverse(a arange),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,fn_inverse(a arange),ConditionKind.PARAM,arange,ConditionKind.PARAM,arange,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,fn_inverse(a arange),ConditionKind.THROWS,IllegalArgumentException,ConditionKind.THROWS,IllegalArgumentException,assert min(args[0])<0 || max(args[0])>=args[1];,assert !receiverObjectID.element_range(args[0]) <= args[1] && !receiverObjectID.element_range(args[0]) >= 0;,AssertionRelation.UNSUPPORTED,"Expected Type.INT, got Type.BOOL"
ArraysMDE,fn_inverse(a arange),ConditionKind.THROWS,UnsupportedOperationException,ConditionKind.THROWS,UnsupportedOperationException,,assert false;,AssertionRelation.UNEXPECTED,
ArraysMDE,fn_inverse(a arange),ConditionKind.RETURN,,ConditionKind.RETURN,,,,AssertionRelation.EMPTY,
ArraysMDE,fn_compose(a b),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,fn_compose(a b),ConditionKind.PARAM,b,ConditionKind.PARAM,b,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,fn_compose(a b),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.concat(args[0], args[1]);",AssertionRelation.UNEXPECTED,
ArraysMDE,isSubset(smaller bigger),ConditionKind.PARAM,smaller,ConditionKind.PARAM,smaller,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubset(smaller bigger),ConditionKind.PARAM,bigger,ConditionKind.PARAM,bigger,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubset(smaller bigger),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.contains(args[0], args[1]);",AssertionRelation.UNEXPECTED,
ArraysMDE,isSubset(smaller bigger),ConditionKind.PARAM,smaller,ConditionKind.PARAM,smaller,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubset(smaller bigger),ConditionKind.PARAM,bigger,ConditionKind.PARAM,bigger,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubset(smaller bigger),ConditionKind.RETURN,,ConditionKind.RETURN,,,assert methodResultID == java.util.HashSet.valueOf(args[0]).containsAll(java.util.HashSet.valueOf(args[1]));,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubset(smaller bigger),ConditionKind.PARAM,smaller,ConditionKind.PARAM,smaller,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubset(smaller bigger),ConditionKind.PARAM,bigger,ConditionKind.PARAM,bigger,,assert (args[1] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,isSubset(smaller bigger),ConditionKind.RETURN,,ConditionKind.RETURN,,,"assert methodResultID == receiverObjectID.contains(args[0], args[1]);",AssertionRelation.UNEXPECTED,
ArraysMDE,any_null(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,any_null(a),ConditionKind.RETURN,,ConditionKind.RETURN,,assert java.util.Arrays.contains(null) ? methodResultID == true : methodResultID == false;,assert methodResultID == !java.util.Arrays.stream(args[0]).anyMatch(e -> e == null);,AssertionRelation.INCOMPARABLE,
ArraysMDE,all_null(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,all_null(a),ConditionKind.RETURN,,ConditionKind.RETURN,,assert java.util.Arrays.asList(args[0]).stream().allMatch(e -> e==null)?methodResultID==true : methodResultID==false;,assert methodResultID == !java.util.Arrays.stream(args[0]).allMatch(x -> x == null);,AssertionRelation.INCOMPARABLE,
ArraysMDE,any_null(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,any_null(a),ConditionKind.RETURN,,ConditionKind.RETURN,,assert java.util.Arrays.asList(array).stream().anyMatch(e -> e==null) ? methodResultID==true: methodResultID==false;,assert methodResultID == !args[0].isEmpty();,AssertionRelation.INCOMPARABLE,
ArraysMDE,all_null(a),ConditionKind.PARAM,a,ConditionKind.PARAM,a,,assert (args[0] == null) == false;,AssertionRelation.UNEXPECTED,
ArraysMDE,all_null(a),ConditionKind.RETURN,,ConditionKind.RETURN,,assert args[0].stream().allMatch(e -> e==null) ? methodResultID==true : methodResultID==false;,assert methodResultID == !args[0].isEmpty();,AssertionRelation.INCOMPARABLE,
